"question_id","poll_id","state","pct","candidate_party","candidate_name","created_at_date","start_dt","end_dt","sum_pct","trump_net","max.pct","winner","dem_pct","dem_lead"
115542,63238,"Michigan",49,"DEM","Bernard Sanders",2020-01-08,2020-01-03,2020-01-07,49,0,49,"YES",0.522388059701493,4.2
115542,63238,"Michigan",44.8,"REP","Donald Trump",2020-01-08,2020-01-03,2020-01-07,44.8,0,49,"NO",0.522388059701493,4.2
115543,63238,"Michigan",45.7,"DEM","Elizabeth Warren",2020-01-08,2020-01-03,2020-01-07,45.7,0,45.7,"YES",0.509476031215162,1.7
115543,63238,"Michigan",44,"REP","Donald Trump",2020-01-08,2020-01-03,2020-01-07,44,0,45.7,"NO",0.509476031215162,1.7
115544,63238,"Michigan",45,"DEM","Pete Buttigieg",2020-01-08,2020-01-03,2020-01-07,45,0,45,"YES",0.510204081632653,1.8
115544,63238,"Michigan",43.2,"REP","Donald Trump",2020-01-08,2020-01-03,2020-01-07,43.2,0,45,"NO",0.510204081632653,1.8
115545,63238,"Michigan",41.2,"REP","Donald Trump",2020-01-08,2020-01-03,2020-01-07,41.2,0,47.2,"NO",0.53393665158371,6
115415,63224,"New Mexico",54.3,"DEM","Joseph R. Biden Jr.",2020-01-06,2020-01-03,2020-01-06,54.3,0,54.3,"YES",0.543,8.59999999999999
115415,63224,"New Mexico",45.7,"REP","Donald Trump",2020-01-06,2020-01-03,2020-01-06,45.7,0,54.3,"NO",0.543,8.59999999999999
115416,63224,"New Mexico",58.8,"DEM","Bernard Sanders",2020-01-06,2020-01-03,2020-01-06,58.8,0,58.8,"YES",0.588,17.6
115416,63224,"New Mexico",41.2,"REP","Donald Trump",2020-01-06,2020-01-03,2020-01-06,41.2,0,58.8,"NO",0.588,17.6
115417,63224,"New Mexico",54.3,"DEM","Elizabeth Warren",2020-01-06,2020-01-03,2020-01-06,54.3,0,54.3,"YES",0.543,8.59999999999999
115417,63224,"New Mexico",45.7,"REP","Donald Trump",2020-01-06,2020-01-03,2020-01-06,45.7,0,54.3,"NO",0.543,8.59999999999999
115418,63224,"New Mexico",55.2,"DEM","Pete Buttigieg",2020-01-06,2020-01-03,2020-01-06,55.2,0,55.2,"YES",0.552,10.4
115418,63224,"New Mexico",44.8,"REP","Donald Trump",2020-01-06,2020-01-03,2020-01-06,44.8,0,55.2,"NO",0.552,10.4
115426,63225,NA,46,"DEM","Joseph R. Biden Jr.",2020-01-07,2019-12-30,2020-01-05,46,0,46,"YES",0.534883720930233,6
115426,63225,NA,40,"REP","Donald Trump",2020-01-07,2019-12-30,2020-01-05,40,0,46,"NO",0.534883720930233,6
115427,63225,NA,44,"DEM","Bernard Sanders",2020-01-07,2019-12-30,2020-01-05,44,0,44,"YES",0.511627906976744,2
115427,63225,NA,42,"REP","Donald Trump",2020-01-07,2019-12-30,2020-01-05,42,0,44,"NO",0.511627906976744,2
115428,63225,NA,41,"REP","Donald Trump",2020-01-07,2019-12-30,2020-01-05,41,0,43,"NO",0.511904761904762,2
115429,63225,NA,42,"DEM","Pete Buttigieg",2020-01-07,2019-12-30,2020-01-05,42,0,42,"YES",0.506024096385542,1
115429,63225,NA,41,"REP","Donald Trump",2020-01-07,2019-12-30,2020-01-05,41,0,42,"NO",0.506024096385542,1
115430,63225,NA,42,"DEM","Elizabeth Warren",2020-01-07,2019-12-30,2020-01-05,42,0,43,"NO",0.494117647058824,-1
115430,63225,NA,43,"REP","Donald Trump",2020-01-07,2019-12-30,2020-01-05,43,0,43,"YES",0.494117647058824,-1
115524,63234,"Arizona",46,"DEM","Joseph R. Biden Jr.",2020-01-08,2020-01-02,2020-01-04,46,0,46,"YES",0.5,0
115524,63234,"Arizona",46,"REP","Donald Trump",2020-01-08,2020-01-02,2020-01-04,46,0,46,"YES",0.5,0
115525,63234,"Arizona",44,"DEM","Pete Buttigieg",2020-01-08,2020-01-02,2020-01-04,44,0,47,"NO",0.483516483516484,-3
115525,63234,"Arizona",47,"REP","Donald Trump",2020-01-08,2020-01-02,2020-01-04,47,0,47,"YES",0.483516483516484,-3
115526,63234,"Arizona",46,"DEM","Bernard Sanders",2020-01-08,2020-01-02,2020-01-04,46,0,47,"NO",0.494623655913978,-1
115526,63234,"Arizona",47,"REP","Donald Trump",2020-01-08,2020-01-02,2020-01-04,47,0,47,"YES",0.494623655913978,-1
115527,63234,"Arizona",45,"DEM","Elizabeth Warren",2020-01-08,2020-01-02,2020-01-04,45,0,47,"NO",0.489130434782609,-2
115527,63234,"Arizona",47,"REP","Donald Trump",2020-01-08,2020-01-02,2020-01-04,47,0,47,"YES",0.489130434782609,-2
115613,63255,"Connecticut",52.3,"DEM","Bernard Sanders",2020-01-12,2019-12-16,2020-01-02,52.3,0,52.3,"YES",0.597714285714286,17.1
115613,63255,"Connecticut",35.2,"REP","Donald Trump",2020-01-12,2019-12-16,2020-01-02,35.2,0,52.3,"NO",0.597714285714286,17.1
115614,63255,"Connecticut",51.7,"DEM","Joseph R. Biden Jr.",2020-01-12,2019-12-16,2020-01-02,51.7,0,51.7,"YES",0.615476190476191,19.4
115614,63255,"Connecticut",32.3,"REP","Donald Trump",2020-01-12,2019-12-16,2020-01-02,32.3,0,51.7,"NO",0.615476190476191,19.4
115615,63255,"Connecticut",48.8,"DEM","Elizabeth Warren",2020-01-12,2019-12-16,2020-01-02,48.8,0,48.8,"YES",0.577514792899408,13.1
115615,63255,"Connecticut",35.7,"REP","Donald Trump",2020-01-12,2019-12-16,2020-01-02,35.7,0,48.8,"NO",0.577514792899408,13.1
115616,63255,"Connecticut",46.9,"DEM","Pete Buttigieg",2020-01-12,2019-12-16,2020-01-02,46.9,0,46.9,"YES",0.584059775840598,13.5
115616,63255,"Connecticut",33.4,"REP","Donald Trump",2020-01-12,2019-12-16,2020-01-02,33.4,0,46.9,"NO",0.584059775840598,13.5
115520,63233,"Iowa",46,"DEM","Joseph R. Biden Jr.",2020-01-08,2019-12-29,2019-12-31,46,0,49,"NO",0.484210526315789,-3
115520,63233,"Iowa",49,"REP","Donald Trump",2020-01-08,2019-12-29,2019-12-31,49,0,49,"YES",0.484210526315789,-3
115521,63233,"Iowa",47,"DEM","Pete Buttigieg",2020-01-08,2019-12-29,2019-12-31,47,0,48,"NO",0.494736842105263,-1
115521,63233,"Iowa",48,"REP","Donald Trump",2020-01-08,2019-12-29,2019-12-31,48,0,48,"YES",0.494736842105263,-1
115522,63233,"Iowa",44,"DEM","Bernard Sanders",2020-01-08,2019-12-29,2019-12-31,44,0,49,"NO",0.473118279569892,-5
115522,63233,"Iowa",49,"REP","Donald Trump",2020-01-08,2019-12-29,2019-12-31,49,0,49,"YES",0.473118279569892,-5
115523,63233,"Iowa",44,"DEM","Elizabeth Warren",2020-01-08,2019-12-29,2019-12-31,44,0,49,"NO",0.473118279569892,-5
115523,63233,"Iowa",49,"REP","Donald Trump",2020-01-08,2019-12-29,2019-12-31,49,0,49,"YES",0.473118279569892,-5
115548,63240,"Georgia",44,"DEM","Joseph R. Biden Jr.",2020-01-09,2019-12-19,2019-12-23,44,0,51,"NO",0.463157894736842,-7
115548,63240,"Georgia",51,"REP","Donald Trump",2020-01-09,2019-12-19,2019-12-23,51,0,51,"YES",0.463157894736842,-7
115549,63240,"Georgia",40,"DEM","Elizabeth Warren",2020-01-09,2019-12-19,2019-12-23,40,0,54,"NO",0.425531914893617,-14
115549,63240,"Georgia",54,"REP","Donald Trump",2020-01-09,2019-12-19,2019-12-23,54,0,54,"YES",0.425531914893617,-14
115550,63240,"Georgia",42,"DEM","Bernard Sanders",2020-01-09,2019-12-19,2019-12-23,42,0,52,"NO",0.446808510638298,-10
115550,63240,"Georgia",52,"REP","Donald Trump",2020-01-09,2019-12-19,2019-12-23,52,0,52,"YES",0.446808510638298,-10
115551,63240,"Georgia",43,"DEM","Pete Buttigieg",2020-01-09,2019-12-19,2019-12-23,43,0,52,"NO",0.452631578947368,-9
115551,63240,"Georgia",52,"REP","Donald Trump",2020-01-09,2019-12-19,2019-12-23,52,0,52,"YES",0.452631578947368,-9
115102,63156,NA,39,"DEM","Joseph R. Biden Jr.",2019-12-20,2019-12-18,2019-12-19,39,0,39,"YES",0.527027027027027,4
115102,63156,NA,35,"REP","Donald Trump",2019-12-20,2019-12-18,2019-12-19,35,0,39,"NO",0.527027027027027,4
115103,63156,NA,40,"DEM","Bernard Sanders",2019-12-20,2019-12-18,2019-12-19,40,0,40,"YES",0.526315789473684,4
115103,63156,NA,36,"REP","Donald Trump",2019-12-20,2019-12-18,2019-12-19,36,0,40,"NO",0.526315789473684,4
115104,63156,NA,38,"DEM","Elizabeth Warren",2019-12-20,2019-12-18,2019-12-19,38,0,38,"YES",0.513513513513513,2
115104,63156,NA,36,"REP","Donald Trump",2019-12-20,2019-12-18,2019-12-19,36,0,38,"NO",0.513513513513513,2
115105,63156,NA,35,"DEM","Pete Buttigieg",2019-12-20,2019-12-18,2019-12-19,35,0,36,"NO",0.492957746478873,-1
115105,63156,NA,36,"REP","Donald Trump",2019-12-20,2019-12-18,2019-12-19,36,0,36,"YES",0.492957746478873,-1
115106,63156,NA,35,"REP","Donald Trump",2019-12-20,2019-12-18,2019-12-19,35,0,36,"NO",0.507042253521127,1
115082,63157,NA,37,"DEM","Joseph R. Biden Jr.",2019-12-19,2019-12-18,2019-12-19,37,0,37,"YES",0.506849315068493,1
115082,63157,NA,36,"REP","Donald Trump",2019-12-19,2019-12-18,2019-12-19,36,0,37,"NO",0.506849315068493,1
115083,63157,NA,39,"DEM","Bernard Sanders",2019-12-19,2019-12-18,2019-12-19,39,0,39,"YES",0.513157894736842,2
115083,63157,NA,37,"REP","Donald Trump",2019-12-19,2019-12-18,2019-12-19,37,0,39,"NO",0.513157894736842,2
115084,63157,NA,36,"DEM","Elizabeth Warren",2019-12-19,2019-12-18,2019-12-19,36,0,38,"NO",0.486486486486487,-2
115084,63157,NA,38,"REP","Donald Trump",2019-12-19,2019-12-18,2019-12-19,38,0,38,"YES",0.486486486486487,-2
115080,63155,NA,45,"REP","Donald Trump",2019-12-19,2019-12-16,2019-12-17,45,0,48,"NO",0.516129032258065,3
114956,63139,NA,51.6,"DEM","Joseph R. Biden Jr.",2019-12-17,2019-12-15,2019-12-17,51.6,0,51.6,"YES",0.516,3.2
114956,63139,NA,48.4,"REP","Donald Trump",2019-12-17,2019-12-15,2019-12-17,48.4,0,51.6,"NO",0.516,3.2
114957,63139,NA,52.1,"DEM","Bernard Sanders",2019-12-17,2019-12-15,2019-12-17,52.1,0,52.1,"YES",0.521,4.2
114957,63139,NA,47.9,"REP","Donald Trump",2019-12-17,2019-12-15,2019-12-17,47.9,0,52.1,"NO",0.521,4.2
114958,63139,NA,50.9,"DEM","Elizabeth Warren",2019-12-17,2019-12-15,2019-12-17,50.9,0,50.9,"YES",0.509,1.8
114958,63139,NA,49.1,"REP","Donald Trump",2019-12-17,2019-12-15,2019-12-17,49.1,0,50.9,"NO",0.509,1.8
114959,63139,NA,49.8,"DEM","Pete Buttigieg",2019-12-17,2019-12-15,2019-12-17,49.8,0,50.2,"NO",0.498,-0.400000000000006
114959,63139,NA,50.2,"REP","Donald Trump",2019-12-17,2019-12-15,2019-12-17,50.2,0,50.2,"YES",0.498,-0.400000000000006
115292,63203,"Virginia",49,"DEM","Joseph R. Biden Jr.",2019-12-31,2019-12-12,2019-12-16,49,0,49,"YES",0.521276595744681,4
115292,63203,"Virginia",45,"REP","Donald Trump",2019-12-31,2019-12-12,2019-12-16,45,0,49,"NO",0.521276595744681,4
115293,63203,"Virginia",44,"DEM","Elizabeth Warren",2019-12-31,2019-12-12,2019-12-16,44,0,48,"NO",0.478260869565217,-4
115293,63203,"Virginia",48,"REP","Donald Trump",2019-12-31,2019-12-12,2019-12-16,48,0,48,"YES",0.478260869565217,-4
115294,63203,"Virginia",45,"DEM","Bernard Sanders",2019-12-31,2019-12-12,2019-12-16,45,0,51,"NO",0.46875,-6
115294,63203,"Virginia",51,"REP","Donald Trump",2019-12-31,2019-12-12,2019-12-16,51,0,51,"YES",0.46875,-6
115295,63203,"Virginia",45,"DEM","Pete Buttigieg",2019-12-31,2019-12-12,2019-12-16,45,0,47,"NO",0.489130434782609,-2
115295,63203,"Virginia",47,"REP","Donald Trump",2019-12-31,2019-12-12,2019-12-16,47,0,47,"YES",0.489130434782609,-2
115288,63202,"Florida",47,"DEM","Joseph R. Biden Jr.",2019-12-31,2019-12-11,2019-12-16,47,0,47,"YES",0.510869565217391,2
115288,63202,"Florida",45,"REP","Donald Trump",2019-12-31,2019-12-11,2019-12-16,45,0,47,"NO",0.510869565217391,2
115289,63202,"Florida",42,"DEM","Elizabeth Warren",2019-12-31,2019-12-11,2019-12-16,42,0,51,"NO",0.451612903225806,-9
115289,63202,"Florida",51,"REP","Donald Trump",2019-12-31,2019-12-11,2019-12-16,51,0,51,"YES",0.451612903225806,-9
115290,63202,"Florida",44,"DEM","Bernard Sanders",2019-12-31,2019-12-11,2019-12-16,44,0,49,"NO",0.473118279569892,-5
115290,63202,"Florida",49,"REP","Donald Trump",2019-12-31,2019-12-11,2019-12-16,49,0,49,"YES",0.473118279569892,-5
115291,63202,"Florida",45,"DEM","Pete Buttigieg",2019-12-31,2019-12-11,2019-12-16,45,0,49,"NO",0.478723404255319,-4
115291,63202,"Florida",49,"REP","Donald Trump",2019-12-31,2019-12-11,2019-12-16,49,0,49,"YES",0.478723404255319,-4
115085,63136,NA,49,"DEM","Joseph R. Biden Jr.",2019-12-20,2019-12-12,2019-12-15,49,0,49,"YES",0.526881720430108,5
115085,63136,NA,44,"REP","Donald Trump",2019-12-20,2019-12-12,2019-12-15,44,0,49,"NO",0.526881720430108,5
115086,63136,NA,45,"DEM","Pete Buttigieg",2019-12-20,2019-12-12,2019-12-15,45,0,46,"NO",0.494505494505495,-1
115086,63136,NA,46,"REP","Donald Trump",2019-12-20,2019-12-12,2019-12-15,46,0,46,"YES",0.494505494505495,-1
115087,63136,NA,49,"DEM","Bernard Sanders",2019-12-20,2019-12-12,2019-12-15,49,0,49,"YES",0.521276595744681,4
115087,63136,NA,45,"REP","Donald Trump",2019-12-20,2019-12-12,2019-12-15,45,0,49,"NO",0.521276595744681,4
115088,63136,NA,47,"DEM","Elizabeth Warren",2019-12-20,2019-12-12,2019-12-15,47,0,47,"YES",0.505376344086022,1
115088,63136,NA,46,"REP","Donald Trump",2019-12-20,2019-12-12,2019-12-15,46,0,47,"NO",0.505376344086022,1
114924,63116,NA,40.6,"DEM","Joseph R. Biden Jr.",2019-12-16,2019-12-10,2019-12-14,40.6,0,44,"NO",0.479905437352246,-3.4
114924,63116,NA,44,"REP","Donald Trump",2019-12-16,2019-12-10,2019-12-14,44,0,44,"YES",0.479905437352246,-3.4
114925,63116,NA,38.6,"DEM","Bernard Sanders",2019-12-16,2019-12-10,2019-12-14,38.6,0,44.2,"NO",0.466183574879227,-5.6
114925,63116,NA,44.2,"REP","Donald Trump",2019-12-16,2019-12-10,2019-12-14,44.2,0,44.2,"YES",0.466183574879227,-5.6
114926,63116,NA,37.3,"DEM","Elizabeth Warren",2019-12-16,2019-12-10,2019-12-14,37.3,0,44.9,"NO",0.453771289537713,-7.6
114926,63116,NA,44.9,"REP","Donald Trump",2019-12-16,2019-12-10,2019-12-14,44.9,0,44.9,"YES",0.453771289537713,-7.6
114927,63116,NA,32.7,"DEM","Pete Buttigieg",2019-12-16,2019-12-10,2019-12-14,32.7,0,43,"NO",0.431968295904888,-10.3
114927,63116,NA,43,"REP","Donald Trump",2019-12-16,2019-12-10,2019-12-14,43,0,43,"YES",0.431968295904888,-10.3
114928,63116,NA,42.7,"REP","Donald Trump",2019-12-16,2019-12-10,2019-12-14,42.7,0,42.7,"YES",0.443285528031291,-8.7
114914,63118,NA,50,"DEM","Joseph R. Biden Jr.",2019-12-16,2019-12-05,2019-12-14,50,0,50,"YES",0.526315789473684,5
114914,63118,NA,45,"REP","Donald Trump",2019-12-16,2019-12-05,2019-12-14,45,0,50,"NO",0.526315789473684,5
114915,63118,NA,47,"DEM","Bernard Sanders",2019-12-16,2019-12-05,2019-12-14,47,0,48,"NO",0.494736842105263,-1
114915,63118,NA,48,"REP","Donald Trump",2019-12-16,2019-12-05,2019-12-14,48,0,48,"YES",0.494736842105263,-1
114916,63118,NA,44,"DEM","Elizabeth Warren",2019-12-16,2019-12-05,2019-12-14,44,0,49,"NO",0.473118279569892,-5
114916,63118,NA,49,"REP","Donald Trump",2019-12-16,2019-12-05,2019-12-14,49,0,49,"YES",0.473118279569892,-5
114917,63118,NA,44,"DEM","Pete Buttigieg",2019-12-16,2019-12-05,2019-12-14,44,0,46,"NO",0.488888888888889,-2
114917,63118,NA,46,"REP","Donald Trump",2019-12-16,2019-12-05,2019-12-14,46,0,46,"YES",0.488888888888889,-2
114918,63118,NA,47,"REP","Donald Trump",2019-12-16,2019-12-05,2019-12-14,47,0,47,"YES",0.494623655913978,-1
114919,63118,NA,49,"REP","Donald Trump",2019-12-16,2019-12-05,2019-12-14,49,0,49,"YES",0.467391304347826,-6
115092,63160,"Virginia",48,"DEM","Joseph R. Biden Jr.",2019-12-20,2019-12-02,2019-12-13,48,0,48,"YES",0.521739130434783,4
115092,63160,"Virginia",44,"REP","Donald Trump",2019-12-20,2019-12-02,2019-12-13,44,0,48,"NO",0.521739130434783,4
115093,63160,"Virginia",44,"DEM","Elizabeth Warren",2019-12-20,2019-12-02,2019-12-13,44,0,47,"NO",0.483516483516484,-3
115093,63160,"Virginia",47,"REP","Donald Trump",2019-12-20,2019-12-02,2019-12-13,47,0,47,"YES",0.483516483516484,-3
115094,63160,"Virginia",46,"DEM","Bernard Sanders",2019-12-20,2019-12-02,2019-12-13,46,0,46,"YES",0.5,0
115094,63160,"Virginia",46,"REP","Donald Trump",2019-12-20,2019-12-02,2019-12-13,46,0,46,"YES",0.5,0
115095,63160,"Virginia",47,"DEM","Joseph R. Biden Jr.",2019-12-20,2019-12-02,2019-12-13,47,0,47,"YES",0.505376344086022,1
115095,63160,"Virginia",46,"REP","Donald Trump",2019-12-20,2019-12-02,2019-12-13,46,0,47,"NO",0.505376344086022,1
115096,63160,"Virginia",44,"DEM","Elizabeth Warren",2019-12-20,2019-12-02,2019-12-13,44,0,48,"NO",0.478260869565217,-4
115096,63160,"Virginia",48,"REP","Donald Trump",2019-12-20,2019-12-02,2019-12-13,48,0,48,"YES",0.478260869565217,-4
115097,63160,"Virginia",45,"DEM","Bernard Sanders",2019-12-20,2019-12-02,2019-12-13,45,0,47,"NO",0.489130434782609,-2
115097,63160,"Virginia",47,"REP","Donald Trump",2019-12-20,2019-12-02,2019-12-13,47,0,47,"YES",0.489130434782609,-2
115098,63160,"Virginia",49,"DEM","Joseph R. Biden Jr.",2019-12-20,2019-12-02,2019-12-13,49,0,49,"YES",0.515789473684211,3
115098,63160,"Virginia",46,"REP","Donald Trump",2019-12-20,2019-12-02,2019-12-13,46,0,49,"NO",0.515789473684211,3
115099,63160,"Virginia",47,"DEM","Elizabeth Warren",2019-12-20,2019-12-02,2019-12-13,47,0,47,"YES",0.5,0
115099,63160,"Virginia",47,"REP","Donald Trump",2019-12-20,2019-12-02,2019-12-13,47,0,47,"YES",0.5,0
115100,63160,"Virginia",45,"DEM","Bernard Sanders",2019-12-20,2019-12-02,2019-12-13,45,0,48,"NO",0.483870967741935,-3
115100,63160,"Virginia",48,"REP","Donald Trump",2019-12-20,2019-12-02,2019-12-13,48,0,48,"YES",0.483870967741935,-3
114891,63115,NA,48,"DEM","Joseph R. Biden Jr.",2019-12-15,2019-12-08,2019-12-11,48,0,48,"YES",0.539325842696629,7
114891,63115,NA,41,"REP","Donald Trump",2019-12-15,2019-12-08,2019-12-11,41,0,48,"NO",0.539325842696629,7
114892,63115,NA,46,"DEM","Elizabeth Warren",2019-12-15,2019-12-08,2019-12-11,46,0,46,"YES",0.505494505494505,1
114892,63115,NA,45,"REP","Donald Trump",2019-12-15,2019-12-08,2019-12-11,45,0,46,"NO",0.505494505494505,1
114893,63115,NA,49,"DEM","Bernard Sanders",2019-12-15,2019-12-08,2019-12-11,49,0,49,"YES",0.532608695652174,6
114893,63115,NA,43,"REP","Donald Trump",2019-12-15,2019-12-08,2019-12-11,43,0,49,"NO",0.532608695652174,6
114894,63115,NA,43,"DEM","Pete Buttigieg",2019-12-15,2019-12-08,2019-12-11,43,0,43,"YES",0.505882352941176,1
114894,63115,NA,42,"REP","Donald Trump",2019-12-15,2019-12-08,2019-12-11,42,0,43,"NO",0.505882352941176,1
114895,63115,NA,40,"REP","Donald Trump",2019-12-15,2019-12-08,2019-12-11,40,0,45,"NO",0.529411764705882,5
114542,63060,"Iowa",45,"DEM","Joseph R. Biden Jr.",2019-12-10,2019-12-07,2019-12-10,45,0,49,"NO",0.478723404255319,-4
114542,63060,"Iowa",49,"REP","Donald Trump",2019-12-10,2019-12-07,2019-12-10,49,0,49,"YES",0.478723404255319,-4
114543,63060,"Iowa",42.5,"DEM","Bernard Sanders",2019-12-10,2019-12-07,2019-12-10,42.5,0,49.7,"NO",0.460954446854664,-7.2
114543,63060,"Iowa",49.7,"REP","Donald Trump",2019-12-10,2019-12-07,2019-12-10,49.7,0,49.7,"YES",0.460954446854664,-7.2
114544,63060,"Iowa",42.8,"DEM","Elizabeth Warren",2019-12-10,2019-12-07,2019-12-10,42.8,0,50.1,"NO",0.460710441334769,-7.3
114544,63060,"Iowa",50.1,"REP","Donald Trump",2019-12-10,2019-12-07,2019-12-10,50.1,0,50.1,"YES",0.460710441334769,-7.3
114545,63060,"Iowa",45.4,"DEM","Pete Buttigieg",2019-12-10,2019-12-07,2019-12-10,45.4,0,46.1,"NO",0.496174863387978,-0.700000000000003
114545,63060,"Iowa",46.1,"REP","Donald Trump",2019-12-10,2019-12-07,2019-12-10,46.1,0,46.1,"YES",0.496174863387978,-0.700000000000003
114518,63055,NA,51,"DEM","Joseph R. Biden Jr.",2019-12-10,2019-12-04,2019-12-09,51,0,51,"YES",0.548387096774194,9
114518,63055,NA,42,"REP","Donald Trump",2019-12-10,2019-12-04,2019-12-09,42,0,51,"NO",0.548387096774194,9
114519,63055,NA,51,"DEM","Bernard Sanders",2019-12-10,2019-12-04,2019-12-09,51,0,51,"YES",0.542553191489362,8
114519,63055,NA,43,"REP","Donald Trump",2019-12-10,2019-12-04,2019-12-09,43,0,51,"NO",0.542553191489362,8
114520,63055,NA,50,"DEM","Elizabeth Warren",2019-12-10,2019-12-04,2019-12-09,50,0,50,"YES",0.537634408602151,7
114520,63055,NA,43,"REP","Donald Trump",2019-12-10,2019-12-04,2019-12-09,43,0,50,"NO",0.537634408602151,7
114521,63055,NA,48,"DEM","Pete Buttigieg",2019-12-10,2019-12-04,2019-12-09,48,0,48,"YES",0.527472527472527,5
114521,63055,NA,43,"REP","Donald Trump",2019-12-10,2019-12-04,2019-12-09,43,0,48,"NO",0.527472527472527,5
114522,63055,NA,47,"DEM","Amy Klobuchar",2019-12-10,2019-12-04,2019-12-09,47,0,47,"YES",0.522222222222222,4
114522,63055,NA,43,"REP","Donald Trump",2019-12-10,2019-12-04,2019-12-09,43,0,47,"NO",0.522222222222222,4
114523,63055,NA,42,"REP","Donald Trump",2019-12-10,2019-12-04,2019-12-09,42,0,48,"NO",0.533333333333333,6
114823,63084,"Texas",47,"DEM","Joseph R. Biden Jr.",2019-12-11,2019-12-04,2019-12-09,47,0,48,"NO",0.494736842105263,-1
114823,63084,"Texas",48,"REP","Donald Trump",2019-12-11,2019-12-04,2019-12-09,48,0,48,"YES",0.494736842105263,-1
114824,63084,"Texas",43,"DEM","Pete Buttigieg",2019-12-11,2019-12-04,2019-12-09,43,0,50,"NO",0.462365591397849,-7
114824,63084,"Texas",50,"REP","Donald Trump",2019-12-11,2019-12-04,2019-12-09,50,0,50,"YES",0.462365591397849,-7
114825,63084,"Texas",43,"DEM","Bernard Sanders",2019-12-11,2019-12-04,2019-12-09,43,0,50,"NO",0.462365591397849,-7
114825,63084,"Texas",50,"REP","Donald Trump",2019-12-11,2019-12-04,2019-12-09,50,0,50,"YES",0.462365591397849,-7
114826,63084,"Texas",44,"DEM","Elizabeth Warren",2019-12-11,2019-12-04,2019-12-09,44,0,51,"NO",0.463157894736842,-7
114826,63084,"Texas",51,"REP","Donald Trump",2019-12-11,2019-12-04,2019-12-09,51,0,51,"YES",0.463157894736842,-7
115250,63158,NA,45,"DEM","Joseph R. Biden Jr.",2019-12-29,2019-12-05,2019-12-08,45,0,46,"NO",0.494505494505495,-1
115250,63158,NA,46,"REP","Donald Trump",2019-12-29,2019-12-05,2019-12-08,46,0,46,"YES",0.494505494505495,-1
115251,63158,NA,45,"DEM","Bernard Sanders",2019-12-29,2019-12-05,2019-12-08,45,0,47,"NO",0.489130434782609,-2
115251,63158,NA,47,"REP","Donald Trump",2019-12-29,2019-12-05,2019-12-08,47,0,47,"YES",0.489130434782609,-2
115252,63158,NA,43,"DEM","Elizabeth Warren",2019-12-29,2019-12-05,2019-12-08,43,0,47,"NO",0.477777777777778,-4
115252,63158,NA,47,"REP","Donald Trump",2019-12-29,2019-12-05,2019-12-08,47,0,47,"YES",0.477777777777778,-4
115253,63158,NA,41,"DEM","Pete Buttigieg",2019-12-29,2019-12-05,2019-12-08,41,0,45,"NO",0.476744186046512,-4
115253,63158,NA,45,"REP","Donald Trump",2019-12-29,2019-12-05,2019-12-08,45,0,45,"YES",0.476744186046512,-4
115254,63158,NA,44,"REP","Donald Trump",2019-12-29,2019-12-05,2019-12-08,44,0,44,"YES",0.494252873563218,-1
114819,63083,"California",56,"DEM","Joseph R. Biden Jr.",2019-12-11,2019-12-04,2019-12-08,56,0,56,"YES",0.608695652173913,20
114819,63083,"California",36,"REP","Donald Trump",2019-12-11,2019-12-04,2019-12-08,36,0,56,"NO",0.608695652173913,20
114820,63083,"California",53,"DEM","Pete Buttigieg",2019-12-11,2019-12-04,2019-12-08,53,0,53,"YES",0.595505617977528,17
114820,63083,"California",36,"REP","Donald Trump",2019-12-11,2019-12-04,2019-12-08,36,0,53,"NO",0.595505617977528,17
114821,63083,"California",54,"DEM","Bernard Sanders",2019-12-11,2019-12-04,2019-12-08,54,0,54,"YES",0.58695652173913,16
114821,63083,"California",38,"REP","Donald Trump",2019-12-11,2019-12-04,2019-12-08,38,0,54,"NO",0.58695652173913,16
114822,63083,"California",53,"DEM","Elizabeth Warren",2019-12-11,2019-12-04,2019-12-08,53,0,53,"YES",0.588888888888889,16
114822,63083,"California",37,"REP","Donald Trump",2019-12-11,2019-12-04,2019-12-08,37,0,53,"NO",0.588888888888889,16
114838,63090,"Wisconsin",47,"DEM","Joseph R. Biden Jr.",2019-12-12,2019-12-03,2019-12-08,47,0,47,"YES",0.505376344086022,1
114838,63090,"Wisconsin",46,"REP","Donald Trump",2019-12-12,2019-12-03,2019-12-08,46,0,47,"NO",0.505376344086022,1
114839,63090,"Wisconsin",45,"DEM","Bernard Sanders",2019-12-12,2019-12-03,2019-12-08,45,0,47,"NO",0.489130434782609,-2
114839,63090,"Wisconsin",47,"REP","Donald Trump",2019-12-12,2019-12-03,2019-12-08,47,0,47,"YES",0.489130434782609,-2
114840,63090,"Wisconsin",44,"DEM","Elizabeth Warren",2019-12-12,2019-12-03,2019-12-08,44,0,45,"NO",0.49438202247191,-1
114840,63090,"Wisconsin",45,"REP","Donald Trump",2019-12-12,2019-12-03,2019-12-08,45,0,45,"YES",0.49438202247191,-1
114841,63090,"Wisconsin",43,"DEM","Pete Buttigieg",2019-12-12,2019-12-03,2019-12-08,43,0,44,"NO",0.494252873563218,-1
114841,63090,"Wisconsin",44,"REP","Donald Trump",2019-12-12,2019-12-03,2019-12-08,44,0,44,"YES",0.494252873563218,-1
